1,2,3,4,5,6,7,8,9,10
2.901493498,2.904710643,2.869878862,2.907205992,2.932056374,2.918197904,2.901671117,2.90506051,2.870012156,2.908280206
2.886411372,2.885613399,2.844346788,2.897041515,2.906075711,2.891498451,2.894553319,2.89505372,2.850932583,2.905274783
2.90155234,2.902375792,2.869729908,2.905935229,2.929921586,2.919349526,2.901755237,2.902672851,2.869892251,2.906970469
2.898700264,2.902079336,2.85851345,2.912095869,2.937016521,2.926818966,2.899169031,2.902678576,2.860513481,2.913738588
2.883626095,2.88374129,2.84164552,2.891755614,2.902468807,2.896149504,2.892868886,2.894594665,2.849162844,2.90109561
2.876608566,2.899290348,2.833551265,2.898507488,2.894910564,2.88333693,2.88747505,2.903679323,2.84297711,2.904105295
2.899388934,2.904890419,2.866734196,2.903792483,2.930048498,2.936340969,2.899604714,2.905249581,2.866828424,2.905180473
2.900145527,2.903901582,2.869279875,2.908380559,2.93478295,2.918297171,2.900313341,2.904228542,2.869385965,2.909257865
2.899176093,2.905897687,2.867616255,2.903244426,2.932011358,2.935772471,2.899388926,2.906206064,2.867709849,2.904820099
2.901664093,2.903182426,2.843562558,2.916963103,2.927996321,2.920014229,2.90470671,2.90669889,2.849139111,2.920044412
2.899375293,2.905556651,2.867369822,2.902322219,2.934296886,2.93542637,2.899606825,2.905887508,2.867464615,2.904038925
2.87560222,2.895588954,2.834145022,2.897159964,2.893647012,2.891465054,2.886795566,2.899889829,2.843831018,2.902920904
2.899913748,2.905675349,2.866919671,2.903099304,2.932367316,2.936185383,2.900132133,2.906036623,2.867012621,2.904596495
2.900238313,2.905686769,2.866860797,2.902985433,2.932345286,2.936088238,2.9004599,2.906047913,2.866953461,2.904486335
2.878710605,2.879889034,2.835089387,2.888852828,2.898106399,2.887539168,2.888663531,2.892421774,2.843729801,2.899680384
2.880875104,2.882666639,2.84010464,2.891172081,2.901051614,2.893554997,2.890563527,2.894131812,2.848044155,2.900975999
2.88571072,2.884655953,2.843787418,2.894995647,2.905483901,2.887285444,2.894091889,2.894470468,2.850579829,2.903495926
2.899817706,2.90561676,2.867955932,2.903120129,2.937201131,2.937016195,2.900041347,2.906003128,2.868056072,2.904457093
2.900238949,2.905307556,2.862790087,2.915829441,2.931940371,2.911552804,2.90315118,2.90602888,2.86369553,2.917552369
2.90085389,2.902866425,2.870066893,2.904855002,2.930442949,2.91640312,2.901048959,2.903187105,2.870217943,2.906028434
2.900980466,2.905834031,2.866722006,2.902602101,2.932823482,2.936021392,2.901210501,2.906193927,2.866817973,2.904117786
2.884195756,2.884857945,2.842745877,2.892693848,2.903635733,2.888358087,2.893064639,2.895261062,2.849952245,2.901662494
2.899952605,2.90448473,2.843093694,2.917296128,2.928522764,2.920450843,2.902898465,2.908051447,2.848613676,2.920326301
2.887423529,2.885432798,2.845645656,2.897281075,2.906973871,2.888247279,2.895352556,2.894570413,2.852602426,2.90542699
2.889993042,2.887303803,2.850444151,2.898530309,2.913022321,2.893109145,2.896387868,2.895952401,2.858042453,2.905011634
2.900430853,2.905404437,2.868597048,2.903999794,2.942097161,2.931204009,2.900656838,2.905785163,2.868696911,2.905151087
2.898775915,2.904952267,2.863444265,2.915505561,2.923189526,2.911104303,2.900825786,2.905541424,2.864380266,2.917277128
2.902795699,2.904242424,2.870694037,2.910928641,2.937829912,2.930987292,2.902948435,2.904422015,2.870787177,2.911723004
2.902395839,2.903779118,2.872240359,2.910049982,2.949765457,2.91613641,2.902538148,2.904019958,2.872340937,2.911004751
2.88951312,2.888964191,2.849831837,2.897462045,2.913095985,2.893682875,2.895846744,2.897653954,2.857463241,2.903895986
2.896410722,2.905864644,2.863321998,2.915548029,2.931564624,2.913000978,2.899172375,2.90656728,2.864232549,2.917286359
2.898026757,2.90449562,2.863070937,2.915229142,2.925100148,2.910173845,2.900055288,2.905080585,2.863995799,2.917029995
2.887330528,2.885446329,2.844305609,2.895604006,2.906130024,2.889512233,2.895448007,2.894835108,2.85085925,2.903855069
2.888628044,2.885417317,2.850190304,2.899365134,2.908269379,2.884741374,2.896244675,2.894269604,2.857221864,2.907128313
2.882444517,2.882625539,2.838546758,2.890445675,2.901487998,2.891024945,2.89181988,2.894503489,2.846778456,2.900623078
2.90033646,2.90309079,2.846721537,2.91552578,2.928419825,2.921493495,2.903240285,2.906395615,2.851967482,2.918489549
2.885917476,2.884736683,2.843737762,2.894571641,2.905393084,2.887770872,2.894348008,2.894610606,2.850571657,2.90311042
2.902135769,2.904386168,2.871509244,2.910398954,2.934555581,2.92604626,2.902279432,2.904582708,2.871601314,2.911168058
2.886316219,2.884915598,2.844122496,2.895507798,2.904918224,2.88933631,2.894550663,2.89455527,2.850794832,2.903870646
2.899467422,2.90337749,2.84786126,2.917180706,2.930107527,2.919102033,2.902469574,2.906618761,2.8517854,2.919962276
2.899125612,2.905780026,2.867418721,2.90233279,2.932445694,2.935825714,2.899344477,2.906093999,2.867514386,2.90395028
2.901152285,2.902769138,2.848030649,2.916024863,2.928552386,2.923899306,2.903874125,2.905808071,2.852839448,2.918763181
2.90059403,2.905903155,2.86695058,2.903385308,2.932767786,2.936071748,2.900819386,2.906264309,2.867044202,2.90488489
2.899140175,2.905750878,2.867105357,2.90231548,2.933862623,2.93609509,2.899381184,2.906098155,2.867204242,2.903932329
2.898753034,2.895650951,2.858876829,2.916644122,2.930567429,2.913632216,2.901845044,2.897320504,2.861825104,2.919565325
2.899944142,2.905446167,2.868468091,2.903155984,2.936014523,2.934855467,2.900171598,2.905832935,2.868566605,2.904372023
2.898002593,2.902072085,2.863097261,2.918580796,2.928754526,2.908889532,2.90145204,2.902959153,2.864126107,2.92070029
2.899453299,2.905633125,2.867345301,2.902715163,2.933218282,2.935834026,2.899687394,2.90596846,2.867441414,2.90445069
2.90247387,2.901414324,2.861937671,2.912864262,2.928723281,2.905310721,2.902974114,2.901842583,2.863167602,2.913998304
2.900818625,2.900040638,2.85641848,2.910026323,2.93061093,2.931526208,2.904340021,2.906294789,2.863260725,2.914250011
2.899098935,2.899194024,2.865171104,2.916043832,2.931638463,2.91147955,2.902270931,2.900637137,2.866486596,2.919070982
2.899886962,2.902702855,2.856652949,2.907912257,2.927945323,2.930590251,2.903161825,2.906489372,2.861575345,2.912183076
2.892233182,2.89078468,2.852394917,2.900488759,2.91544477,2.900399893,2.898123296,2.898810921,2.858921569,2.906286183
2.903109742,2.902838926,2.846921853,2.91592837,2.928592246,2.92247954,2.905924929,2.906011722,2.851942418,2.918783542
2.885147812,2.884692446,2.843466725,2.894133683,2.904045464,2.888092506,2.893698781,2.894718034,2.850405914,2.902790225
2.898097453,2.904718567,2.863258358,2.914349277,2.925593131,2.910063611,2.900135748,2.905304623,2.864186464,2.916132467
2.899069435,2.90130156,2.86543361,2.915194618,2.931666166,2.910018396,2.902277069,2.902469291,2.86669822,2.918244672
2.900532922,2.902875731,2.84667523,2.915303394,2.928511993,2.92192789,2.903430962,2.906174582,2.851906957,2.918262295
2.899609558,2.903508326,2.844814922,2.916405336,2.927790868,2.920911521,2.902632265,2.906949773,2.850281857,2.919469711
2.901278122,2.902919567,2.848114911,2.915940879,2.928349711,2.92332738,2.903980306,2.905936268,2.85288767,2.918659539
2.902314132,2.902643348,2.847322464,2.915773986,2.928689367,2.921522597,2.905088739,2.905759729,2.852253283,2.918578759
2.876955034,2.90031362,2.835125448,2.898888074,2.897218149,2.885508309,2.887429076,2.904607979,2.844220646,2.904317166
2.876931834,2.899988039,2.834902723,2.897946389,2.896482176,2.88493345,2.887535744,2.904301166,2.844104157,2.903420188
2.899467955,2.905057165,2.866979187,2.904747974,2.932396724,2.936392415,2.899685096,2.90541824,2.867072623,2.90612393
2.899876905,2.905630809,2.867706766,2.904311937,2.936288124,2.93685705,2.900100248,2.906009715,2.867805668,2.905696215
2.899325816,2.905634328,2.867359998,2.901905654,2.934466044,2.935514103,2.899554114,2.905959821,2.867454702,2.903597454
2.895079831,2.901531443,2.859367872,2.912805474,2.937634409,2.921016618,2.895527279,2.902156265,2.861520618,2.91452344
2.902433225,2.903324879,2.871192307,2.911448839,2.939222213,2.922974294,2.902570252,2.903521203,2.87128238,2.912252157
2.898013464,2.905190583,2.847481351,2.916735677,2.929141376,2.91723905,2.901003121,2.9089333,2.851285293,2.919435737
2.900753487,2.904842323,2.869754404,2.907048393,2.931999802,2.91994249,2.90093261,2.905181408,2.869878569,2.908057265
2.887250767,2.883608511,2.845016671,2.897039328,2.907403688,2.887277548,2.895064154,2.892651101,2.851856081,2.905007546
2.900456731,2.904159952,2.869196201,2.907546232,2.932651407,2.917521577,2.90062305,2.904478815,2.869306688,2.908443352
2.901037759,2.898887601,2.857362068,2.908984822,2.930751627,2.934483621,2.904627804,2.904597576,2.863887729,2.91330437
2.902675093,2.90109179,2.849221428,2.914412182,2.928030877,2.933503596,2.905282181,2.90399524,2.853696915,2.917054003
2.900729378,2.904819911,2.868892398,2.909707497,2.93667193,2.929814272,2.900934712,2.905198172,2.868996004,2.910640443
2.901108724,2.901997376,2.869927496,2.903539448,2.929989911,2.91963973,2.901311401,2.902298087,2.870088012,2.90466755
2.891731924,2.890487649,2.852165755,2.900450804,2.915176222,2.900916288,2.897652669,2.898566373,2.858739385,2.906280606
2.889659122,2.883585989,2.84853406,2.898763228,2.912363466,2.894211175,2.896329745,2.891783282,2.85578891,2.905508025
2.902243251,2.9036541,2.862840241,2.91544477,2.927311022,2.911590128,2.904240059,2.904223863,2.863799756,2.917165641
2.892575643,2.890533993,2.852750217,2.900318002,2.915378483,2.900468254,2.898437348,2.898520146,2.859244925,2.90608638
2.89610562,2.903467169,2.862103713,2.91327251,2.930560081,2.917617031,2.897839987,2.904080607,2.863227622,2.9144771
2.902484612,2.902806871,2.850031689,2.910702201,2.9285768,2.932701707,2.905223167,2.906053675,2.854346291,2.913409053
2.899839231,2.905185803,2.867313217,2.904553146,2.934461696,2.936496122,2.900058758,2.905554138,2.867409104,2.90594123
2.900595938,2.902704795,2.870178781,2.904962512,2.930740184,2.918161474,2.900793065,2.90301886,2.870334501,2.906092545
2.889857774,2.883761779,2.851695766,2.899417158,2.912385983,2.893342742,2.896317375,2.891908711,2.859178268,2.905950742
2.888432714,2.885291626,2.850166178,2.89921147,2.908243728,2.884548713,2.896067668,2.894166842,2.857216487,2.906994207
2.901322468,2.902744097,2.848686931,2.914199376,2.928309929,2.930929957,2.903957614,2.905645024,2.85326761,2.916892818
2.875697522,2.895642378,2.834032499,2.897088928,2.893845149,2.89128081,2.886940241,2.899962335,2.843761742,2.902875623
2.899844458,2.903686899,2.84591195,2.914092231,2.928954794,2.918395765,2.902713048,2.907307259,2.850667372,2.916958415
2.899341034,2.906017422,2.867991826,2.903307116,2.932713938,2.935713344,2.899549752,2.906320697,2.868086075,2.904837011
2.901235009,2.902963546,2.84837756,2.9145507,2.928343228,2.929058484,2.903903946,2.90590287,2.853023367,2.917264314
2.887153902,2.885985959,2.849525841,2.899455383,2.908557718,2.885846314,2.894624259,2.894648073,2.856447447,2.907039024
2.878140126,2.879828208,2.834721094,2.888818225,2.897729726,2.887228288,2.888247593,2.892558645,2.843499138,2.899812542
2.900197528,2.899967416,2.857000845,2.909632133,2.930148947,2.931842574,2.90372049,2.906232275,2.863795595,2.913868665
2.899619297,2.903239731,2.845591286,2.915563131,2.928401746,2.920617813,2.902601552,2.906634653,2.850986992,2.918604177
2.902365316,2.90381094,2.871731857,2.911452095,2.935993281,2.921261685,2.902506411,2.904007241,2.8718238,2.912253612
2.899768395,2.903281347,2.845713365,2.915222607,2.928552386,2.921068271,2.902743373,2.906666686,2.851094444,2.918262346
2.879429492,2.881071268,2.83559219,2.889223534,2.899602577,2.889299018,2.889166667,2.893325102,2.844035966,2.899804011
2.885199241,2.885731125,2.844776034,2.8971307,2.905942729,2.891466851,2.893386019,2.89525333,2.851399136,2.905410603
2.887779442,2.884791109,2.847058417,2.897687428,2.909043096,2.887261465,2.895533743,2.893791694,2.853949921,2.905597874
2.89018225,2.891971366,2.85014203,2.900337233,2.913470745,2.895979386,2.896202772,2.900481993,2.857453006,2.906570182
2.899063354,2.905900323,2.867581276,2.902886783,2.931694344,2.935790875,2.899278378,2.906210052,2.867675844,2.904478102
2.887153169,2.883675464,2.845125305,2.896874631,2.907052625,2.887837968,2.894987657,2.892742365,2.851982465,2.904863457
2.888576189,2.885252105,2.850184992,2.898403914,2.908901712,2.887157212,2.896270558,2.89418704,2.857289868,2.906237302
2.906920359,2.901647925,2.861585117,2.91161552,2.928433433,2.899954588,2.907425077,2.902111765,2.862967188,2.912834183
2.882240077,2.882058382,2.838288146,2.890470843,2.901372521,2.891379317,2.89164895,2.893967728,2.84654798,2.900685895
2.898980465,2.905794782,2.86717306,2.901658296,2.933400388,2.93621973,2.899221454,2.906143521,2.867272161,2.90326528
2.902516318,2.904053543,2.870313436,2.910951345,2.936887081,2.935152776,2.90266862,2.904233825,2.870404185,2.911752095
2.903361573,2.901381648,2.84976784,2.913148058,2.931035263,2.933999493,2.905950767,2.90429059,2.854187649,2.915794436
2.902332077,2.901968999,2.862253875,2.916017316,2.934757715,2.91202346,2.904170492,2.90258165,2.863310464,2.91749105
2.898193997,2.904988542,2.849125843,2.917920613,2.928817525,2.916750797,2.901148413,2.908709685,2.852976668,2.920607632
2.900016786,2.90396635,2.869703881,2.914333955,2.935069167,2.953039683,2.900134533,2.904148928,2.869808482,2.915143747
2.90265233,2.903264907,2.846594982,2.916363636,2.928576083,2.92402737,2.905494098,2.906465461,2.851666845,2.919244142
2.899975946,2.905336936,2.867566904,2.903865543,2.937400521,2.936389738,2.900197714,2.905713928,2.867665163,2.90523933
2.899967416,2.905324431,2.868336178,2.904344152,2.935285054,2.934111481,2.90019255,2.905710073,2.868433978,2.905627383
2.899484924,2.899390932,2.862358072,2.91662907,2.932269344,2.912361832,2.90262554,2.900865267,2.864031642,2.919635174
2.902123562,2.903211303,2.843400019,2.91787406,2.927953799,2.919164847,2.905162439,2.906738113,2.848991855,2.92091553
2.904558784,2.900856068,2.861755384,2.913692151,2.930774016,2.898190112,2.905061499,2.901396562,2.863421393,2.915115646
2.899497987,2.907185579,2.848136919,2.917507497,2.928889773,2.91800454,2.902464146,2.910775208,2.852003283,2.920243764
2.899480488,2.905971641,2.867101607,2.900315222,2.93377047,2.936230738,2.899718755,2.906321605,2.867201438,2.901834796
2.899907076,2.903406828,2.870822925,2.919879802,2.9304394,2.957411631,2.900004993,2.903580667,2.870945114,2.920680732
2.899096639,2.906006674,2.867598866,2.903122811,2.931923986,2.935772257,2.899310464,2.906316434,2.867692904,2.904706996
2.887927381,2.885497714,2.843345821,2.894764351,2.905937993,2.889664875,2.896040983,2.894859394,2.849938502,2.903035873
2.900692706,2.904589784,2.869321226,2.907496355,2.932876076,2.918440649,2.900861776,2.904911317,2.869429066,2.908372995
2.899876653,2.905213515,2.868127769,2.903198578,2.934865775,2.935655413,2.900099975,2.905598449,2.868230188,2.904488077
2.882667186,2.882752633,2.840592936,2.891485347,2.901414324,2.893894961,2.892252205,2.894019901,2.848395306,2.901155877
2.899249635,2.905629537,2.867270003,2.902174174,2.934113745,2.935445812,2.899476704,2.905953053,2.86736641,2.903857703
2.889870839,2.884728346,2.851180224,2.898703959,2.912812567,2.891699528,2.896482156,2.892944323,2.858561804,2.905390095
2.899230478,2.905694384,2.867248022,2.902065872,2.933423749,2.935654391,2.899455475,2.906015123,2.867343889,2.903733219
2.900782014,2.90513962,2.868659388,2.906876774,2.93568703,2.930431403,2.901010841,2.905519692,2.868761651,2.907908593
2.899222357,2.90571927,2.867224567,2.902142988,2.93390236,2.935620962,2.899447807,2.906040605,2.867320583,2.903813173
2.899286558,2.896222699,2.864343969,2.916849039,2.930928204,2.912198538,2.902383147,2.897883976,2.86617412,2.919800207
2.899423181,2.905680133,2.867348401,2.901487764,2.933278137,2.935764064,2.899659264,2.906018551,2.867445502,2.903214395
2.881797027,2.882800076,2.838483535,2.890514437,2.901292657,2.891626909,2.891233266,2.894725145,2.846771772,2.900767295
2.903762904,2.900325481,2.860741409,2.912732429,2.933625514,2.917458885,2.904268257,2.900901704,2.862549004,2.914259865
2.899780737,2.90417617,2.852126779,2.916887287,2.9308203,2.91826192,2.902800234,2.907277282,2.855610349,2.919685108
2.899071359,2.906036168,2.867584029,2.903000226,2.931695992,2.935831641,2.899285975,2.906346935,2.867678415,2.904589573
2.899418524,2.905690576,2.867334567,2.902030131,2.933159646,2.935813206,2.899653666,2.906027616,2.867431278,2.903762059
2.90047654,2.904431625,2.869221716,2.907502444,2.933049725,2.917968951,2.900645602,2.904754033,2.869329106,2.908370946
2.899310287,2.906032988,2.867858947,2.903352993,2.93270576,2.935794569,2.899519891,2.906337945,2.867952159,2.904891245
2.90069508,2.904307644,2.869824086,2.906741777,2.932145631,2.918815852,2.900876599,2.904645371,2.869949717,2.907765459
2.899186067,2.905629701,2.867277116,2.902198416,2.933818102,2.93550382,2.899412384,2.905952001,2.867373132,2.903875237
2.899827407,2.905313213,2.867548978,2.904294966,2.934855103,2.936446114,2.900049193,2.905688268,2.867646737,2.905668507
2.9019396,2.904745869,2.863306627,2.915830632,2.931826367,2.914076714,2.904369919,2.905353449,2.864216289,2.917597815
2.888367024,2.884930032,2.850024307,2.898900163,2.90894977,2.884394227,2.896022259,2.893821582,2.857092474,2.906698266
2.894680217,2.903533202,2.862034834,2.913615768,2.929047013,2.91613641,2.896375955,2.904156279,2.863178597,2.914817911
2.899087651,2.905778212,2.867122841,2.90192245,2.933300749,2.936178994,2.899328985,2.906126199,2.867221921,2.903531114
2.889383344,2.88465526,2.849644653,2.899033192,2.911462926,2.890807466,2.896168613,2.892931727,2.856932247,2.905899047
2.905157191,2.901964494,2.861799577,2.912173241,2.928136726,2.900269606,2.905649576,2.902438773,2.863211917,2.913418089
2.901008291,2.905081279,2.869963072,2.915309004,2.93639803,2.959614062,2.90112932,2.905266117,2.870062218,2.916129401
2.889634785,2.885854268,2.853949522,2.898773982,2.910892838,2.89158982,2.89662958,2.894081737,2.860717019,2.905841967
2.899535679,2.905034213,2.867082111,2.90448436,2.933467742,2.936424731,2.899755274,2.905399742,2.867177424,2.905866545
2.900982712,2.903556368,2.870169672,2.905421678,2.930520729,2.914417669,2.901175312,2.903880773,2.870318908,2.906593166
2.901969358,2.902672969,2.847552564,2.915664649,2.928555813,2.921218152,2.904725902,2.905766021,2.852446238,2.918448513
2.888721139,2.885506662,2.849620455,2.898259176,2.908917011,2.886323455,2.896434485,2.894460691,2.856725114,2.906112701
2.89837812,2.901988948,2.866778383,2.915354998,2.928202366,2.908671973,2.901691671,2.902876303,2.867980595,2.918457832
2.902337155,2.90265453,2.861776542,2.913857892,2.929567988,2.914873494,2.903758938,2.903265131,2.862949399,2.915090621
2.890782909,2.890335043,2.850874118,2.901210408,2.914188797,2.896906996,2.896665324,2.898723655,2.858008569,2.907313201
2.887194526,2.885826002,2.842340455,2.894819159,2.906786762,2.890168971,2.895232263,2.895088787,2.848969397,2.90302905
2.900644722,2.904543807,2.869598486,2.907326253,2.932111986,2.920597786,2.900818752,2.904876136,2.869718274,2.908298026
2.901024191,2.905427422,2.870025451,2.913265171,2.940036811,2.95531602,2.901144423,2.905609985,2.87012204,2.914091755
2.901436886,2.904759167,2.861569522,2.913448208,2.929420709,2.916227423,2.902846905,2.905255917,2.862748976,2.914684732
2.899032583,2.905994236,2.867903532,2.903306966,2.932785779,2.935716527,2.899249814,2.906297004,2.867998346,2.904834039
2.899617441,2.905168773,2.867069742,2.904432618,2.931296236,2.936316571,2.899836966,2.905533728,2.86716418,2.905812655
2.900356693,2.905157772,2.868652266,2.905503796,2.938837418,2.929898471,2.900583855,2.905538992,2.868752625,2.906594937
2.900726891,2.904787629,2.869655811,2.907323294,2.932073586,2.920754967,2.900901259,2.905118447,2.869775894,2.90829872
2.900531989,2.904629173,2.86931919,2.907532689,2.933083631,2.918291829,2.900701444,2.904950581,2.869426428,2.908404
2.89930367,2.905639429,2.867393569,2.902018995,2.934441991,2.935508007,2.899531541,2.905964254,2.867488172,2.903708322
2.902514885,2.901937261,2.861770195,2.911401404,2.930374122,2.904914245,2.903002139,2.90244802,2.863279679,2.912780819
2.899437343,2.905073267,2.866697536,2.903389505,2.931487276,2.936234548,2.89965144,2.905429631,2.866791015,2.904795759
2.900366729,2.904248047,2.869252295,2.907410602,2.933749257,2.916690625,2.900535439,2.904571675,2.869359116,2.908274992
2.899207554,2.905872444,2.867438248,2.902163288,2.932251883,2.935874105,2.899427281,2.906187867,2.867534402,2.903789452
2.898130729,2.904954905,2.86297239,2.915513934,2.932274664,2.913047087,2.900795143,2.905630742,2.863882802,2.91726044
2.900640345,2.904429994,2.869366881,2.907405046,2.932338816,2.920597985,2.900810613,2.90475863,2.8694832,2.908346928
2.899342661,2.905545339,2.867345544,2.902542373,2.933348659,2.935688901,2.899575997,2.90587887,2.867441123,2.904268917
2.885385363,2.884674166,2.843545815,2.894116437,2.904194244,2.887942644,2.893912337,2.89466885,2.850463707,2.902746286
2.900684262,2.904056696,2.86969697,2.914662757,2.93572825,2.951124145,2.900808407,2.904237583,2.869800525,2.915466197
2.901696562,2.903105866,2.870212115,2.909822548,2.944395469,2.913000978,2.901841337,2.90334418,2.870340841,2.910770101
2.897917435,2.905491575,2.848556058,2.917273569,2.928731882,2.917419225,2.900897774,2.909226207,2.852406926,2.919979109
2.901093042,2.903788619,2.86990136,2.910868213,2.93957167,2.920791493,2.901242218,2.904037124,2.870033996,2.911823276
2.899764307,2.905689046,2.867716266,2.903381379,2.935805389,2.936842542,2.899987425,2.906068729,2.867815425,2.904713431
2.890616414,2.890741737,2.851004799,2.901866537,2.914707294,2.898010454,2.896445903,2.899052988,2.858069416,2.907920922
2.900478347,2.902068981,2.869041628,2.909617264,2.939203063,2.920317896,2.900642859,2.902338041,2.869177876,2.910572015
2.90080403,2.90514855,2.868660449,2.907100649,2.936572937,2.931377125,2.901032196,2.905527484,2.868762405,2.908132152
2.902143113,2.902854597,2.87213705,2.910278778,2.945110558,2.908329931,2.902284586,2.903073632,2.872237973,2.911238084
2.89870876,2.905854869,2.867909913,2.903508122,2.932471918,2.935789125,2.898930211,2.906153561,2.86801533,2.905002819
2.89132085,2.889864586,2.851810591,2.901769543,2.916141046,2.900131246,2.897334264,2.898073348,2.858492816,2.907670506
2.897753382,2.902578306,2.863978912,2.919559532,2.928916961,2.910557185,2.901190885,2.903471712,2.865034655,2.921707462
2.901561194,2.902753576,2.848718603,2.914169748,2.92828944,2.930355448,2.904206205,2.905668452,2.853321259,2.916874762
2.900304491,2.904995449,2.868535185,2.902467388,2.938155189,2.935149605,2.900529019,2.905375258,2.868633641,2.90366998
2.899853674,2.902754109,2.856718473,2.908484728,2.928115359,2.932210092,2.903121946,2.906533009,2.861631022,2.912773287
2.899308416,2.906063169,2.867612332,2.90333564,2.932624542,2.935690724,2.899519476,2.906370149,2.867704614,2.904885345
2.898115136,2.901867017,2.86635597,2.914542291,2.92839383,2.909005731,2.901464015,2.902766917,2.867540236,2.917610823
2.897421799,2.901576246,2.859115347,2.912634409,2.936827957,2.925647605,2.897873791,2.902179549,2.861134815,2.914293318
2.899259523,2.903475651,2.849368674,2.91554627,2.928897342,2.916826723,2.902149309,2.907142418,2.853272306,2.918359965
2.899410808,2.905078457,2.867074737,2.904091189,2.932746336,2.936500391,2.899630941,2.905443204,2.867169816,2.905480756
2.879746597,2.881043687,2.835720731,2.889709753,2.899672908,2.889352583,2.889449826,2.893250641,2.84413245,2.900258398
2.899155438,2.903650131,2.849273777,2.917652827,2.928669539,2.916647022,2.902063551,2.907338887,2.85319783,2.920363606
2.900050311,2.903493619,2.856301159,2.908381205,2.930743583,2.934454704,2.903637754,2.908410519,2.86253272,2.912727992
2.896977121,2.902112179,2.859299405,2.913495923,2.936634619,2.922033731,2.897432175,2.902719047,2.861343822,2.915165144
2.899043823,2.901849022,2.852921537,2.916442939,2.930520562,2.916253631,2.902091896,2.904001825,2.856148325,2.919263554
2.897370148,2.904713332,2.862968157,2.915763526,2.929788771,2.911088444,2.899412068,2.90530389,2.863884625,2.917547105
2.87974794,2.882837593,2.839931574,2.891198855,2.901026393,2.893171345,2.889412921,2.894341533,2.847898412,2.901037602
2.887456691,2.885524064,2.84210998,2.894500976,2.90650287,2.889851468,2.895512543,2.894808805,2.848755169,2.902729157
2.902706771,2.902620265,2.861746209,2.912222424,2.929653371,2.905691226,2.903188306,2.903123789,2.86321626,2.913572572
2.901275156,2.904343595,2.869977074,2.906316163,2.931148605,2.916968031,2.901459681,2.904702588,2.870117178,2.907421603
2.90028844,2.902804463,2.848270565,2.9156735,2.928253615,2.926977546,2.902959632,2.905770699,2.852961437,2.91835891
2.882779125,2.882863685,2.84071883,2.89126898,2.901669897,2.895124929,2.892266792,2.894014335,2.84844025,2.90084138
2.899917859,2.898431141,2.863010084,2.917200956,2.930098235,2.911570011,2.903029166,2.899978208,2.864751993,2.92017709
2.899417433,2.905571017,2.867362758,2.902696577,2.933537138,2.935685186,2.899650803,2.9059052,2.867458515,2.904424762
2.901837974,2.903316317,2.870641903,2.909772757,2.944770283,2.914871535,2.901983073,2.903554842,2.87076616,2.910726106
2.887874855,2.885318704,2.84161133,2.894054561,2.90628757,2.888928214,2.895942121,2.894628201,2.848261524,2.90229564
2.876535339,2.898253219,2.833333333,2.898083216,2.894746908,2.894215649,2.887449042,2.902620036,2.842798889,2.903699
2.884472187,2.885299552,2.843257124,2.893680459,2.903915278,2.889405737,2.893094205,2.895410306,2.85026117,2.902415855
2.899231145,2.903492117,2.849117728,2.916619671,2.928744642,2.916744993,2.902130173,2.907170594,2.853030754,2.919379577
2.896753058,2.903335887,2.861285039,2.916061223,2.927553653,2.905075163,2.900207988,2.904212974,2.862231802,2.91789581
2.899384238,2.905882505,2.867624189,2.903346145,2.932393954,2.935763426,2.899597409,2.90618914,2.8677173,2.904913145
2.901981142,2.903529383,2.87107703,2.909722349,2.945149754,2.916765329,2.902126564,2.903768105,2.871196698,2.910681563
2.898483397,2.904992112,2.863447635,2.915202811,2.923623007,2.910049069,2.900526294,2.9055784,2.864379003,2.916968951
2.901789906,2.902645923,2.869040321,2.908251459,2.939095714,2.922417173,2.901995537,2.902939035,2.869186169,2.909236951
2.901790728,2.899003764,2.853174851,2.908830931,2.927466151,2.931085044,2.904697486,2.902548016,2.857646713,2.911643201
2.899234825,2.90576254,2.867153894,2.900065824,2.933721279,2.936192407,2.899474362,2.906112637,2.867253383,2.901581115
2.89940814,2.904988742,2.867091716,2.904295726,2.932137942,2.936271721,2.899627726,2.905353147,2.867186578,2.905684626
2.90384711,2.902563083,2.862923936,2.91155127,2.927912255,2.90397137,2.904316787,2.90304987,2.86438533,2.912849713
2.900724737,2.904753177,2.869719117,2.90692968,2.932074016,2.919683223,2.900904526,2.905093246,2.869843713,2.907941911
2.899867225,2.905630394,2.867745072,2.903421833,2.935374096,2.936890032,2.900090963,2.906012858,2.867844985,2.90475156
2.898032747,2.905637444,2.849349823,2.917663477,2.928789165,2.916956063,2.900995674,2.909347915,2.853210321,2.920356116
2.898991075,2.898055906,2.858584682,2.916547565,2.930592756,2.914853672,2.902109163,2.899839329,2.8615601,2.919419203
2.898759006,2.903290543,2.860920679,2.912159406,2.928537673,2.912806769,2.900090946,2.903763046,2.862105407,2.913390184
2.900607457,2.90282682,2.870234604,2.9041734,2.930880563,2.917788816,2.900805585,2.903141969,2.870391009,2.905288394
2.881550427,2.883144205,2.839297604,2.890953717,2.897753836,2.893007919,2.890957818,2.894773127,2.847373043,2.900932929
2.899920255,2.90548953,2.867649329,2.904151875,2.937065905,2.936718629,2.900142827,2.905867456,2.867747871,2.905529974
2.902091188,2.902331204,2.850466066,2.911757262,2.925492686,2.931656717,2.904788443,2.905475786,2.854799739,2.914439854
